RAEKE+LB (fixed),RAEKE+LB (inv_cap),KSP+AD (fixed),KSP+AD (inv_cap)
1.0,1.0,1.0,1.0
1.0,1.0,0.9188460975486417,0.9188460975486418
1.0,1.0,0.95,0.95
1.0,1.0,0.9499999999999998,0.9500000000000001
1.0,1.0,0.9296933108061484,0.9296933108061481
0.8141596647689088,0.8141596647689084,0.4589149301289423,0.45891493012894247
1.0,1.0,0.4511305406420522,0.4511305406420522
0.7341302389894747,0.6839504649384238,0.4334509582255922,0.43345095822559215
1.0,1.0,0.95,0.95
0.8277165196881915,0.8277165196881915,0.5672535396084187,0.5672535396084187
1.0,1.0,0.7907421033688041,0.680201639544937
