KSP+LB,KSP+AD
89.11812970161323,92.65730811666208
70.2812558554239,79.67484105486352
81.98382995370845,80.91052254703237
79.1372805807778,79.23064317258346
100.0,100.0
84.14850291568786,83.30701788653099
67.13678698611048,68.99822545788287
100.0,100.0
75.34340637612836,66.59156257315692
100.0,100.0
78.2489485236617,77.6900274627784
82.14538040877245,81.6817454734993
77.89679367263219,77.89679367263219
81.3136194086319,84.95242639751736
66.86336607860812,66.19473241782204
88.86932124370375,88.27005573918424
55.60195955063659,50.11780909496396
99.99999999999999,100.0
79.41323000431856,73.16874040931806
69.45985187418722,68.74652458417718
62.655749046154966,62.655749046154966
69.22962293692211,70.00974132294316
82.74517037110746,82.3536311809094
74.72383618468112,68.5788933431024
86.16051880833228,86.60694856608976
84.67746394785274,83.55898564136605
75.55383109566023,75.56613158583282
87.3514746960838,86.47795994912296
100.0,100.0
88.68613841675874,90.09096803008075
88.90531026103396,90.6018296823799
78.74625933629902,79.95743652898236
86.57509359264778,85.95370547530867
80.65166897045435,79.30747448761345
90.14255355648604,88.96156961244094
94.08207634556948,95.56306132716001
75.74045611318839,75.31967580144845
89.8663972143831,88.36862392747672
76.91898481583831,79.37715949923162
84.0072094871437,87.00922358816108
82.7380661700654,82.7380661700654
65.27060233003856,57.345845112997566
78.7146893556326,83.72957105368862
95.10764813153064,95.10764813153064
80.83814207969556,76.72318993357165
84.74876501316851,83.64548283391305
84.32641138062851,83.44476600490842
89.90157781410345,88.40321818386839
78.8194938042525,77.50583557418163
76.98095652881427,71.08450082101241
79.24832238827358,78.67128054510391
99.99999999999999,99.99999999999999
49.04968747915204,48.232192687832836
95.60409824984725,94.59936416684394
100.0,100.0
79.23360984169688,82.71316946439057
92.8277246991271,89.89744906666431
100.0,99.99999999999999
88.40643802960103,88.40643802960103
87.20233735996197,85.81300827678004
98.74896341207867,97.53336467465773
90.5402414582768,93.49589311709448
95.49870474740405,95.49870474740405
100.0,100.00000000000003
100.0,100.00000000000003
100.0,100.0
49.82929800999056,63.161907478956714
56.370073222083775,59.582225718447035
99.99999999999997,98.96984588931313
84.18096387923289,79.9012804080113
100.0,100.0
43.42052453743502,45.568336820995
88.47235781540083,83.85475805126576
80.49831939623535,79.15668073963143
56.78512593792628,55.83870717229418
59.775782087881566,59.27765057048256
66.59240214487522,60.07407474427451
46.54112635889355,56.490028179441644
85.9558281410349,84.52323100535098
70.05635295367689,76.69141745743254
100.0,100.0
100.0,100.0
94.4117478626122,93.41388855884432
85.2916605017041,81.60503689024138
87.37976915900532,85.92343967302189
95.86966321753336,94.27183549724114
72.01623321089163,71.29607087878271
87.44574848454756,87.44574848454756
75.33342191670596,76.82493518483831
91.57173244386382,91.050192528319
75.0677201550348,69.82011177897537
81.17122973723635,79.07883816859913
69.82970174880629,68.66587338632617
100.0,100.0
88.15771461830748,84.17145689854837
75.53020764843217,74.74720306921736
84.98376846521147,87.88580208382153
73.77575997635103,69.03655325817613
70.86240376043753,66.62637230196816
94.33679521639894,94.65974951936826
89.08376653530976,85.42171762336255
82.07798800149132,83.89141264083328
89.53275040540069,86.30134458733556
82.19774860443917,81.17027674688367
83.62580550312428,80.03765590239438
100.0,100.0
100.0,100.0
89.74805960513139,89.10796524330955
90.39395945349402,90.39395945349402
83.33700366387589,83.47773336633304
100.0,100.0
59.3334914117547,51.99166487142304
79.0598048312562,75.95634896855455
97.8354473296928,96.16947777654241
58.2210738820902,64.5747137837688
89.27575736073257,89.27575736073257
79.95266671118905,78.3417064707847
100.0,100.0
100.0,100.0
71.89171957721723,71.13594022014968
89.01042883910557,90.74088957016428
88.0759853563896,87.18252884385834
64.50802116248695,81.13357203124254
77.87191606306364,77.3829224258926
73.88453085684198,73.5134239241649
69.46054879558115,66.94401022474936
70.79069921184596,70.42712114139117
76.6375728292529,75.87119710096037
60.09627250017303,59.71159356846538
92.67300998571162,93.62833831846227
84.13850907624175,82.7362005916377
94.89954783677248,92.59042255097401
69.1345358434188,68.40009133132561
99.99999999999999,100.0
93.0589195301,92.05633408013121
75.38742851641669,75.38742851641669
100.0,100.0
82.73469287866486,81.8585113678733
62.2858381198929,61.829812578701194
64.47318447161165,66.01464649576502
64.7694829064669,69.83818712765701
68.50801512149532,63.65138394267503
75.46974436899538,74.21191529617879
85.63188037149892,84.99288263207305
50.26887258256517,72.07687619599525
79.50376250745484,73.40428031703908
85.278702698153,82.43856779570883
79.21741434458905,77.96844303233522
79.71824317597802,78.68658162419274
68.94217077616372,63.470021361051984
90.86025572170848,89.67828195818717
85.43971181970096,84.01571662270595
78.61301069364784,78.6578260208453
75.53929598270047,74.41535968966075
88.95071150679547,88.01240355895584
100.0,100.00000000000003
81.7911126956101,81.19487082525636
97.43324177403852,97.48981835228136
82.12420471135152,81.30296266423801
67.13965775958577,66.4603319166709
73.65240554921844,73.43947056824601
76.5755047757448,74.54547364400445
83.23805200126115,84.99486553131305
60.35635014212173,59.350410973086376
61.0390315318642,60.722009673945344
84.30066986438017,86.59657137528777
81.06134406928936,84.84234483117399
76.16580385173495,75.59342921096955
82.39929744437212,79.83602459696216
88.94451111190939,91.28689928777925
88.46700400840858,86.10232126704196
83.97147967922413,85.93971402845582
73.43674740300152,73.43674740300152
53.54695265222954,65.93056371625285
100.0,100.0
100.0,100.0
83.4980688416061,82.66308815319005
95.17853710914736,92.32318099587295
92.43129633183582,90.89077472630524
99.99999999999999,99.99999999999999
97.01387836476088,95.25626874692065
89.41669584913417,88.75285076757335
65.64491302658615,70.88504112222786
85.27302053255616,86.55893902753401
75.9408146780771,75.37679398882214
81.42632808758498,80.40849898649017
93.57308696501492,92.40342337795224
29.957044585972703,41.640291974502055
79.71955700988408,84.03392888565796
100.00000000000003,98.7729819893637
71.09786213036436,69.91289776152496
76.95601839922668,73.63159039797372
82.84194098713185,82.18562107089022
78.73022500609873,78.68293360282115
81.21481271802327,80.60496341189886
90.29317631372439,90.29317631372439
96.32869974457886,94.87891438165929
91.75123743924915,88.24132484515013
64.63551975187563,72.73381645767574
58.92145545822842,58.92145545822842
81.14297027035536,80.3315405676518
87.96479979457843,89.98387066966508
25.13839479374922,34.94674903795397
84.26274702048084,84.15038515421688
63.17280920907306,71.62645033258455
92.22045284241919,90.68344529504554
97.86896850883596,97.44080494903001
100.0,100.0
82.18106755068659,81.58588035409659
75.51909382327412,75.51909382327412
85.34672352298209,82.75565296025736
93.12628423047505,91.57417949330048
100.0,100.0
100.0,100.0
95.66692775244375,95.55331959882739
89.18797856636135,87.69823330730694
49.93376570175009,62.8501846970083
93.82989617597882,94.56188532339549
87.60317333599438,86.95885285252875
85.36226346563741,88.16835554370469
78.03085390994447,76.6227810016083
91.18607593912901,89.6663080068102
67.85992734694646,69.12805969361908
74.67952575272787,73.43486699018241
93.22697460046297,93.38182923118785
58.115393946752,63.525184914279386
84.1754183465849,82.77249470747515
78.43350822231373,77.41037219986109
74.98441540002094,74.98441540002094
91.03081044355802,91.73503435890295
100.0,100.0
78.60140144949517,80.54899767960644
99.99999999999999,98.79748098408908
79.4466044916841,78.12249441682269
84.19947491607863,83.14405454889204
52.49849085625016,61.15974099165561
82.8476897264998,81.99919266966683
91.79637349074883,94.53091566049922
48.91352180405625,48.42438658601569
100.0,99.79595891194438
93.73543650563482,95.42526815565327
77.46954859891825,78.73253947547342
82.32112554336021,81.78665078052529
62.14151420951307,57.319181765935625
73.74251949696736,72.51347750535125
54.764435699995886,42.44760758410971
86.28186106910715,80.91488867029865
70.23046679602156,62.91000083147712
82.92197636017204,85.22609155062932
89.8984631375145,90.262240962001
70.91722335237259,69.99833942345495
84.98795923507058,87.72419881279603
72.70706507595783,72.86723526285905
92.98066958534416,94.94755676620875
100.0,100.0
83.29904548391094,82.46605502907184
87.41005026997584,86.5359497672761
91.98075199196529,90.99423418020436
81.89638902761845,81.2890616012952
100.0,100.0
81.96440073134839,81.96440073134839
51.510632104948506,45.58140735083577
82.33142192365466,77.606656191439
55.160655061791886,54.70098293627695
100.0,100.0
83.55435200747586,78.67031534707482
81.19466931908723,79.84142483043578
81.5911385058942,80.77522712083524
100.00000000000003,100.0
100.0,100.0
100.0,100.0
89.85276774437045,89.85276774437045
69.60012318697576,68.904121955106
74.24441636405889,73.77957542412321
82.72504490787792,82.78836981028252
84.0856460331472,83.46925850564529
89.63133489707799,85.66882969679813
34.41560571000822,32.05241897555826
88.84997137411095,90.8996633562175
94.54166193970094,93.10375843270606
96.1228413666864,96.52626575419518
88.92059921333,87.43858922644115
100.0,100.0
78.2286486361534,76.92483782555085
65.20373808528896,64.55170070443607
76.57729031496034,83.00796942077959
77.57091711912607,74.27293320941644
99.71635737714172,98.66633887370449
95.893471209145,95.60724433549677
75.54640886918207,80.81397292952845
100.0,100.0
90.87409985460609,91.81639980364899
100.0,100.0
100.0,100.00000000000003
76.83614938828526,81.73510663261223
50.59157188353745,50.44229517837409
35.70374727962972,58.48830923634293
84.83659529988026,84.57855913306615
93.51697674808769,92.567424122199
77.33478996099419,76.8792193360959
80.37758836796918,84.88080473437364
100.0,100.0
90.64865611987926,93.12905120713064
95.78360674923805,95.23155418848674
78.46507170959798,72.62079560900675
100.0,100.0
93.43514310279724,93.43514310279724
60.68323783451611,59.67185053727418
96.03812871631627,96.72869373070522
71.01372608243398,71.01372608243398
87.08440949523269,80.94340006487293
88.56735102767755,87.09122851054958
99.6491034785368,98.88629349058795
81.42441248448107,76.57576121873771
88.36438748513528,82.95380384736272
100.0,100.0
96.83627635508337,96.67977150609661
87.44281333219706,85.98543310999378
92.51469656917295,90.97278495968675
74.85956973533283,74.39169742448699
100.0,100.0
92.88589354821337,92.2002788428847
83.7404403339714,79.98641550860481
82.83979011451828,81.45912694594298
91.27906278368897,90.30544592400148
51.10718226318901,57.897117601407146
75.03660176627406,74.60412152085684
73.22950465874328,72.0090129144309
73.88123359775543,73.88123359775543
64.18940225982837,63.53529541239866
71.95721783110933,75.92210043063615
100.0,99.99999999999999
66.61215443585569,73.45656174519759
78.08019921948981,76.77886256583164
71.99544452185104,64.94436243613237
87.51480859129835,89.88296633329556
61.99492001767979,67.21575367534176
94.02675352910028,93.7405764979838
76.4258443835345,81.42906632257034
100.00000000000003,100.0
73.87406051050995,75.29971380673854
75.84466315812107,79.02450092165371
76.36056422304732,76.0636648509911
68.42000453247563,67.99237950414766
81.02002783639533,83.06953301504893
100.0,100.0
82.08405687117595,81.20407964951004
90.64710317449713,91.96093475516042
96.59370113520585,96.94288066689968
96.66218346980926,95.15761068421807
73.69353271305349,72.46530716783593
84.95796394850865,85.2686792823966
74.04605238215444,73.30559185833289
100.00000000000003,100.00000000000003
79.97686372217879,79.3951281735003
65.3223185980452,57.609072026991456
66.72094730789668,65.88693546654797
86.92472971753637,85.80919766085667
63.23354621023736,62.17965377340008
92.52182753634526,91.52879770340562
97.99368539077527,98.39494831262023
53.91905106049922,51.93286412697703
90.94861700854464,90.41383771673812
79.38308935060306,78.81606728381306
83.50012747793221,81.56899521620515
80.60026716982189,79.77113650377726
92.03378195801606,92.03378195801609
82.54425019798654,81.94388793169058
78.21070079708333,77.4285937891125
73.98117549096041,73.44288789040395
78.33504291613824,77.55169248697686
74.90120448788551,73.65285107975409
81.1947205440227,82.70430186505378
100.0,100.0
98.90947508434664,98.64389670681074
77.46154348617983,76.68692805131802
81.56672453713438,85.22409682684349
70.65080867752646,70.19972909363676
100.0,100.0
88.52415569361864,87.86564967170679
80.17473546821488,74.84852108800507
75.60062490400622,74.84461865496615
100.0,99.99999999999999
72.34654338589178,71.62307795203287
100.0,100.0
62.8326919757413,62.43998765089292
100.0,100.0
62.51368221549603,61.47178751190444
80.14789274639892,80.14789274639892
86.99718019046037,86.49712951220907
87.0776150846412,82.8650426857646
61.90557422093445,60.873814650585544
93.15804012300313,92.22490762320602
100.0,100.0
79.75538793153166,78.42613146600614
72.93490339019387,71.71932166702398
100.00000000000003,100.0
100.0,100.00000000000003
89.23462275113336,84.75566826594378
89.95135530257666,93.09510829895284
59.672817336412756,59.672817336412756
79.95627706196092,78.62367244426159
98.74638850752685,95.78399685230104
67.24318820605447,70.3268653420739
45.28245616808085,44.69393244269322
69.13632018998541,70.49419174914479
100.0,100.0
93.40860624762655,90.71453682637066
80.0346462331181,79.22207216137514
92.12416648630807,90.58876371153627
100.0,100.0
83.46781360455091,79.72509010999725
83.57002730229777,87.67752047672333
87.36385782995316,87.36385782995316
90.35973532731066,91.92453646860592
91.23670173981844,90.32090320356673
72.14182945025289,65.94839459125721
89.79625817975113,88.29965387675529
91.95307361398454,92.59052813266219
70.09676504721106,70.09676504721106
100.0,100.0
75.13093242764317,76.82835950866831
71.31312778741348,70.39850768394292
75.13298831571514,71.65693812448211
59.97355396579606,69.36443463305024
96.52680527919952,95.78668793195546
74.09898070547145,73.31227667287202
79.3120401618978,79.41501591347337
82.05479325493887,77.6957498617002
89.37422603254824,88.69695015071079
86.07530474185977,87.2209813864385
99.99999999999999,99.99999999999999
100.0,100.00000000000003
95.25384677880403,94.69391645115273
81.4213181764872,81.4213181764872
86.60720037277284,88.94428423071051
85.55765127309199,84.64652764485837
78.29140091467869,82.80099168315277
68.77697564182246,67.91726344629969
78.52353437822761,77.13670485964053
66.36929917881962,59.401756967654606
86.9823774847706,89.47378204771445
79.34564231046052,74.7725327641366
86.4956090644564,85.0540155800488
98.69250780824832,97.98340893053961
86.30945843984354,84.87096746584616
93.90194088133376,94.40668026671524
93.48603723490979,95.15800225364187
83.29720756591672,83.88347310868464
80.80109273457931,79.76506719835704
88.26999038099707,88.26999038099707
48.46572376576668,48.46572376576668
53.73783502838357,62.36300592003548
100.0,100.0
84.96591568773438,83.9038417416377
89.00118467877806,88.07007667337838
82.35843501255948,81.28493558444755
93.56962247029969,95.02478192555289
81.52232431679703,82.67127642258416
100.0,100.0
76.21442390968787,75.6665220568643
75.20295539180245,77.31308250791959
99.99999999999999,100.0
85.69314858632833,85.05492775522441
91.16780064221099,89.64833729817416
84.32102872155893,80.78181142860237
100.0,100.0
65.10397778282126,55.52298335139714
71.12628822476036,70.19513412324055
79.3389503984901,75.63254451057716
83.82033784262296,86.10019205242278
78.7870858200318,80.59887731134265
83.90215780792764,81.02801188593598
75.94889447551787,70.49667047751124
97.12404033398309,96.39710146045371
89.7692823330398,89.7692823330398
80.1906467530331,83.2833081762009
79.38606314144066,79.38606314144066
85.56383550140804,84.6726720415407
57.43036238219824,56.47318967582828
100.0,100.0
72.57354186756375,66.22357319661685
77.6872427020627,77.6872427020627
99.99999999999997,100.0
69.30816231683548,75.2295718785853
79.38540717058882,78.93377785242315
70.73941248321097,80.31252030824534
97.29682386266825,96.58739730365922
69.59975183933564,68.43975597534671
59.36167265462472,54.49640302946101
100.0,100.0
60.31616547437283,59.31089604979994
79.04354912191948,78.45754158337986
93.38974740600888,92.45584993194879
78.22600256806108,78.08615307261168
100.0,100.0
81.11856857124214,82.31114948408045
64.4502741144605,63.64464568802974
87.77495196724269,87.56210630889089
79.30024596491076,78.70995854312085
100.0,100.0
91.0396411643845,90.02732684966682
90.68744781748586,89.77751368373939
68.39468069271763,75.45338319384464
74.34701608178294,73.87778642445949
83.84463235126897,83.23905131985477
85.77579361745124,82.50685519799293
100.0,100.0
90.59929095862918,89.91792850341888
72.84972289131998,72.84972289131998
94.69065264596387,93.11247510186448
70.2278418370065,73.5250051143611
99.99999999999997,99.99999999999997
97.63275309468557,96.93488911434135
95.63498528964247,94.85270264701042
81.80046276731849,81.12917353219449
100.0,100.0
83.15812770573758,78.15647032680782
92.56850460488818,91.59103962097204
76.84223005742872,81.70054542329227
89.57653034866124,88.62485245125936
100.0,100.0
65.49904981907287,70.95322055764895
88.79926686608948,85.41828487752163
100.0,100.0
43.65170132089078,55.69084246803322
74.84417431787723,71.82606504374888
69.00829743316969,72.43335645390732
66.25320724527033,65.4131907251856
100.0,100.0
100.0,100.0
77.7531241654463,76.97559292379184
82.0802672686963,81.7311995768425
93.93218639520671,92.75560280356069
85.33815344594194,83.98767166415885
87.39811426723617,85.9414790294489
66.30009981966316,67.59668362954247
66.94047442628046,66.26189737851925
58.419089254169506,55.16177010805189
66.19544732156795,65.82729377274235
89.82474810072014,88.32766896570814
85.93951825600908,84.82211323139138
88.65874885845014,87.18110304414265
83.80084002393777,83.33527980158254
46.626338270992555,62.794108709868304
87.98602180627428,90.00170059520536
91.24707057473296,90.58704541119796
89.54988522477642,88.05738713769681
90.77902198226164,92.01257745127145
81.09747443015839,80.08375599978142
100.0,100.0
87.26578550009617,88.7608699601263
99.36848483608432,98.06135369126248
85.09433593933599,79.64323400281141
88.5786254147251,87.10231499114636
72.15077254530536,74.3385283541584
79.09192497965051,78.58115778205193
83.79347944912763,87.05700409831427
54.66045342429817,63.12093666870435
34.97954977241852,47.97713923038723
44.7187655561177,43.973452796849074
82.5926174755248,81.21607385093273
87.29086672017212,85.83601894150259
82.68021904782914,83.63195554875801
97.99940708796922,97.73083249227643
55.77589908981365,75.6425508649281
85.96229327584186,84.52958838791118
90.49267439481069,88.98446315489718
79.45996466564313,82.4845522700573
78.78772349362548,76.06597808969101
95.47988768691788,94.51396772702104
86.65975379156788,82.81658976682988
77.23269761511978,70.64211489995559
87.565096325021,88.39423501573413
93.1193489216296,92.56064999493148
83.1290850495509,78.74310322955505
98.68019810523246,98.43169874168616
86.29740887046434,82.45879371012737
61.004457332964414,66.34534178637765
89.10528087436515,92.60042568476814
62.25016431076753,61.46723229852235
89.62320008042869,86.84056064022866
95.0900147957462,95.03520764688086
96.08107018878246,96.2802942628816
73.44902871451337,72.71453842736825
80.65675729505392,82.0991386402838
59.60663240398246,59.01056607994264
80.43522819535104,79.09464105876187
92.45506800078377,91.77510752695358
82.66501549345206,81.28726523522786
81.17046662671208,84.96376901560842
81.14007935146277,80.62380034198061
99.99999999999997,100.0
74.7708415304933,74.21109682279506
89.38614999421868,90.68941079986774
92.2850327479961,92.41505500637064
90.24991349781634,89.71220839823489
87.86206151122767,87.86206151122767
92.91393286705215,91.9262431940781
100.0,100.0
74.52989562594887,74.91072556756829
100.0,100.0
80.23859223490753,81.79492365906711
69.9350991753441,69.23574818359067
87.40767030777093,86.3150744289238
88.58515517868088,87.69930362689408
100.0,100.0
88.09424436157401,87.4592456563367
89.8401936047091,89.886235215276
87.8661572621201,87.8661572621201
80.93554614996529,80.35743510603696
94.97618053022953,96.11118137588703
92.90232526093693,93.5931782465156
90.9308179574375,89.79418273296955
86.38128451320846,85.64739503306237
82.0395963062481,80.67226970114396
64.5761510281565,63.86871949666496
96.01380984140474,96.67770424295288
76.20917873159134,80.75132668433407
65.18834238391959,64.10187001085427
93.1499501635948,93.1499501635948
69.60830401890506,76.43475804079971
51.59340273032994,49.34190263843022
62.41451582862049,61.50770309671321
100.0,100.00000000000003
86.95164594401396,90.30265577504342
82.47964987773508,82.44756233300826
100.00000000000003,100.0
66.7980278368602,58.716021856397504
83.66813596084778,83.96719844584361
85.4714294225813,80.64909734977343
54.62543135245266,53.71500749657845
82.36402461022244,79.323570296247
76.83249469074741,77.50299609000807
82.52798313415678,78.73690275106995
100.0,100.0
75.13541934633062,74.3382109411804
81.26048885236612,80.38710426033964
87.57182888596056,90.05746310876845
63.828164545399936,63.189882899945935
66.27005097674898,77.87036518467339
89.27107785794679,91.20733028912535
92.93807913819768,92.24647063617714
44.129524150669106,51.44111903176931
88.43026480803712,87.77043882825029
69.37175433047825,68.21555842497028
70.05962983983667,72.70526360013478
99.69417146197411,98.8535340412185
100.0,100.0
89.22650325303975,88.06187488074711
100.0,100.0
81.79325774487026,81.18678036839566
81.9108718216431,88.34382766868852
79.32228841665587,78.51009999098527
99.64385171769146,99.11164030077589
80.2198201035401,78.88282310181445
77.00416058221404,76.62401527415535
66.39913848532277,75.62363704368231
90.6627717841669,89.52948713686483
86.68434051017695,84.59051282642896
100.00000000000003,100.00000000000003
80.50085882093406,76.43909179259265
100.0,100.0
100.0,100.0
92.17833930608403,89.45344782493973
100.0,100.0
100.0,100.0
77.46976226701123,73.43192170277459
70.30626906916211,67.13944846547074
90.0337082132811,89.3810836927472
100.0,100.0
85.89006996582808,85.89006996582808
85.27982719945075,84.6429777513906
83.01747014523951,81.63384564281886
100.0,99.99999999999999
77.9388986845631,77.38219226538764
100.0,100.0
66.31288480224188,68.66030709496663
84.21282784634202,83.68566005131704
83.37513683535165,81.98555122142913
70.99261598126148,67.10141699589708
94.04611820971418,95.53458865728565
65.60133376313722,65.60133376313722
84.53956449489807,89.58246063565024
86.76134392652406,87.5177045359089
89.50767645136031,89.19076577272725
87.61285865307599,87.61285865307599
87.80182370295769,87.94309581234695
83.74188460706833,83.42003409009739
83.74607178641273,82.9086110685486
85.33433131204362,84.83165875367239
49.34106152282988,62.40430550018438
100.0,100.0
85.63027612450149,85.63027612450149
61.52262165307919,60.9073954365484
78.55816024093957,78.55816024093957
99.99999999999999,100.0
100.0,100.0
60.388062335411384,66.9294248896219
77.63322139902529,77.13943007739506
100.0,100.0
88.1058683445545,86.63743720547858
82.53529031600169,81.70993741284167
70.023179024843,69.32294723459458
67.23249290455671,67.23249290455671
92.68200668266124,91.98649510188851
73.82409136705391,73.82409136705391
83.55978658673708,82.16712347695812
80.26303930263843,78.9253219809278
75.44720249899605,80.64350779612782
100.0,100.00000000000003
91.29608227731842,88.06342755467593
99.20535702162542,97.85202768537424
94.55242108491016,94.78430498984723
77.0234828353572,76.45903098220798
100.0,100.0
92.68115070081932,93.42832138223928
83.03810052901859,83.47102009428252
77.12819618332225,76.35691422148902
77.31007887585434,76.3411354446093
95.27381166778645,94.27872621211777
90.02753439698476,89.54919530224427
100.0,100.0
82.4003212914707,84.60894727907136
90.00528828355996,88.50520014550064
92.87222410851793,92.87222410851793
75.3598796364681,74.60628084010342
68.70801935164147,75.45051858896544
94.38303114530204,94.7212813823492
86.54992434146439,88.3398632606924
78.43908092332819,77.13176290793939
91.15788824949918,90.24485559308948
82.8016322817343,82.8016322817343
85.74585331539107,84.88839478223717
77.78497332469348,83.99786373597563
99.99999999999999,100.0
73.25605628076801,74.21857432613062
100.0,100.0
76.43235453779603,79.01990126352743
69.23998373626283,75.64020737019588
99.99999999999997,99.99999999999997
76.52487013375854,85.04917625018078
92.84115594252997,93.88951583769585
100.0,100.0
57.00666489135236,56.29408158021045
85.69013548295464,87.24053119492973
78.5296356037937,77.95573031652066
86.48612636833873,87.26470543291869
52.45897433687624,51.58465809792831
98.47452157043999,96.63712598243622
99.99999999999999,99.99999999999999
79.10695347692975,71.76650710915227
85.0894537831729,83.67129622012001
81.18906580332583,80.17420248078425
95.37515336846938,95.4013958228224
70.1574230497258,77.61806728729435
85.88654187304108,85.08963668128538
80.96650580638362,81.76506667252526
38.193854626711556,37.55729038293303
77.92378051672692,77.9729189572503
100.0,100.00000000000003
84.34523204635327,81.12498050765467
86.35251942387532,87.00607942326121
76.94368962599519,78.11532970980166
42.48773008097793,44.763860892192234
100.0,100.0
82.98297757801934,86.07117138959933
85.99110190858812,85.99110190858812
95.57065662871716,96.51615837738287
89.89476466333699,86.51570009858953
74.26531782083828,73.84129870370164
89.65219086048357,92.74539899306279
75.08205025985991,69.58785196244436
34.724332626391245,40.49194925982764
77.42094432316334,76.62534721137658
80.44800445096813,79.63291355069121
68.13734772610309,75.51208841646454
98.52646525071538,97.80121533669225
62.515538696886566,61.890383309917695
91.12185530004615,90.20985786151778
74.76522324275078,74.23118593387399
100.00000000000003,100.00000000000003
76.56338891681335,75.09516449594015
72.76086778311726,72.00731926716709
65.93677613800159,77.43122812833964
99.99999999999999,100.0
74.45031198046952,74.74780293850091
84.7228643350093,84.68809000724178
90.75218606195078,90.75218606195078
86.0831827623329,88.51124336076568
74.08776061074177,69.02661910858036
84.92598142167009,83.5105483979756
74.8793286423167,78.51416560987528
85.93147093090366,85.07215622159462
74.34767389305176,69.11595970751623
88.12470690629924,87.24345983723626
79.50623368216992,80.85843164416565
100.0,100.0
89.28081813001013,90.62317395894564
86.64158116325885,85.98987611315371
100.0,100.0
69.3865153069695,76.90562392167281
76.66356781572196,85.09001620053824
87.02202662187986,90.2665199664099
76.0727172092647,79.35962037399894
87.0689687334244,88.07701707863338
100.0,100.0
61.72654732841121,61.093456268426124
94.28965706591495,93.34676049525581
88.03991748282711,89.91656203054855
67.72948671871757,67.72948671871757
100.0,100.0
92.41088328185644,92.27800945515419
87.49149700072142,86.93388625398676
79.20929750361022,83.43581756018976
82.66322282747383,82.17953523785111
53.00308014540317,55.03430907259792
89.63705612276229,88.14310518738293
99.99999999999999,100.0
67.48578941959079,66.3610262625976
66.52835499612301,77.71553655134706
89.80865738584384,88.84466458625366
83.90574520516002,89.57815498584513
62.156467746133835,61.120526617031615
81.3232202994571,80.74136696154017
