RAEKE+LB,RAEKE+AD,KSP+LB,KSP+AD
1.56977529741,1.0745361528870006,1.5697752974100003,1.0745361528870003
1.5044369416795003,0.95,1.4561417437595008,0.9499999999999998
1.5410501788829998,1.0026795044130004,1.541050178883001,1.0026795044130001
1.6627583530474999,1.3112644399449997,1.6627583530475,1.311264439945
1.9735141561990004,1.9166329036206666,1.973514156199,2.0867642404183333
2.2201084352275,2.3649798570540006,2.2201084352275,2.6043542362203325
2.250108923083,2.403077352435,2.2501089230830003,2.624052540216
2.476462896966,2.456013967874,2.4764628969660003,2.653289671481
2.5350772856880006,2.535852553502,2.535077285688,2.7565489072349996
2.3955758981145,2.557700518749,2.3955758981145,2.7202538669320004
2.2278766173865003,2.309704989841,2.2278766173865003,2.402553605965667
2.2516800683809994,2.278098801884,2.2516800683810003,2.420831706526
2.0102446632930002,1.822781702067333,2.0102446632929993,1.9337869137106671
1.8334899437205003,1.4464462470600001,1.8334899437205001,1.4464462470600001
1.878903788622,1.5505173697090004,1.8789037886220004,1.550517369709
1.8433060598339999,1.4617902693390001,1.8433060598339994,1.4617902693390001
1.7298314503175003,1.197636220094,1.7298314503174994,1.1976362200940003
1.7942763419824996,1.3516387668370002,1.7942763419824996,1.351638766837
1.6805569282379997,1.0816901911920003,1.6805569282380006,1.081690191192
1.7135145920765003,1.154850157806,1.7135145920765007,1.154850157806
1.6994660855859998,1.1226148793080002,1.6994660855860007,1.1226148793080002
1.8179026897805,1.4010590895750001,1.8179026897804993,1.4010590895750004
1.6906769453654997,1.1023015926580004,1.6906769453654997,1.1023015926580002
1.6623547870845,1.2027776300360002,1.6623547870845006,1.2027776300360002
1.4480425905865,0.9,1.4480425905865,0.9
1.2647590138504998,0.7999999999999999,1.2647590138504998,0.8
1.4156965184395,0.9,1.4156965184395003,0.9
1.6090400600739998,1.080676696095,1.609040060074,1.080676696095
1.8028559887959998,1.555707199942,1.8028559887959996,1.5557071999420002
2.198592330404,2.2669182210123333,2.198592330403999,2.407609392268667
1.9484742853519998,1.8383146433793334,1.9484742853520003,1.8421487332093338
1.9668073761659999,1.9323432564413334,1.9668073761659999,1.8907085273813333
2.0938949580054995,2.0827739085143335,2.0938949580055,2.239772622940334
1.860669005049,1.700150369761,1.8606690050489993,1.7001503697610003
1.7165113149839994,1.3455618494930002,1.7165113149840003,1.3455618494930004
1.685688344395,1.2620751700919999,1.6856883443949997,1.262075170092
1.5168954902820002,0.95,1.516895490282,0.95
1.4512275939219998,0.9,1.4512275939219992,0.9000000000000001
1.4720945875690004,0.9,1.4720945875690004,0.9
1.3628985859809997,0.8999999999999999,1.362898585981,0.9
1.4278269296375,0.9,1.4278269296375,0.9
1.3233080621679998,0.834576209804,1.3233080621679998,0.8345762098039997
1.3841270724245,0.9,1.3841270724245,0.9000000000000001
1.3561616126945,0.9000000000000001,1.3561616126944998,0.9
1.3464428228365,0.8910424177219999,1.3464428228364997,0.8910424177219999
1.506709435106,0.9499999999999997,1.506709435106,0.9499999999999998
1.3941636482470001,0.9,1.3941636482470003,0.8999999999999999
1.3688368449869999,0.8515965978840001,1.3688368449870003,0.8515965978839999
1.277848592394,0.7999999999999998,1.2778485923940004,0.8
1.1229427283875002,0.6666666666666666,1.1229427283875,0.6666666666666665
1.1532476012250004,0.7388356020140004,1.1532476012250001,0.7388356020140001
1.1968281712875,0.8000000000000002,1.1968281712875002,0.7999999999999999
1.0695562895140003,0.6666666666666667,1.0695562895139998,0.6666666666666666
1.156348746658,0.7476091685000001,1.1563487466580002,0.7476091685000001
1.1985228698965,0.795662255018,1.1985228698965003,0.7956622550180001
1.2182857705659997,0.7999999999999999,1.2182857705660002,0.7999999999999999
1.3033442270250002,0.7999999999999998,1.3033442270249997,0.8
1.3288957244825,0.8,1.3288957244824997,0.8
1.2881579100495,0.8000000000000002,1.2881579100495009,0.8
1.2710074461685,0.7999999999999999,1.2710074461685001,0.7999999999999999
1.0988041389100003,0.6666666666666667,1.0988041389100003,0.6666666666666667
1.1246572195435003,0.6666666666666666,1.1246572195434998,0.6666666666666666
1.2974719653984998,0.7999999999999999,1.2974719653985003,0.8
1.2930828203405,0.7999999999999998,1.2930828203404996,0.8000000000000002
1.3099661356649999,0.7999999999999998,1.3099661356649996,0.8
1.478787058916,0.9000000000000001,1.478787058916,0.9000000000000001
1.3019846707779998,0.7999999999999999,1.3019846707779994,0.7999999999999999
1.3227195551670001,0.8,1.3227195551669997,0.8
1.432620575299,0.8999999999999999,1.432620575299,0.9
1.4902163760834999,0.9,1.4902163760835,0.8999999999999999
1.45467549141,0.8999999999999999,1.4546754914100002,0.9000000000000001
1.4340466272285,0.9000000000000001,1.4340466272285,0.8999999999999999
1.2669932175915002,0.8,1.2669932175915,0.7999999999999999
1.13846389423,0.6876137371760003,1.13846389423,0.6876137371760002
1.2226595950785002,0.7999999999999999,1.2226595950784995,0.8
1.1206518536445003,0.6666666666666666,1.1206518536444992,0.6666666666666666
1.1229638996795002,0.6666666666666666,1.1229638996795004,0.6666666666666666
1.1848414561245002,0.8000000000000002,1.184841456124499,0.8
1.2308525186645,0.8,1.2308525186644999,0.7999999999999999
1.2508211580004995,0.8,1.2508211580005002,0.8000000000000002
1.2663856452359996,0.7999999999999999,1.2663856452359998,0.8
1.3616856417144998,0.8725070175930001,1.3616856417145011,0.8725070175930001
1.387474114988,0.9,1.387474114988,0.9
1.4191820097490002,0.9,1.419182009749,0.9000000000000001
1.2782305322915,0.7999999999999999,1.2782305322915,0.7999999999999998
1.2559548793125,0.7999999999999999,1.2559548793125,0.8000000000000002
1.4473734621949996,0.9,1.447373462195,0.9
1.479333187906,0.8999999999999999,1.479333187906,0.9000000000000001
1.5330530746409996,0.9499999999999998,1.5330530746409996,0.95
1.5608450825065,0.95,1.5608450825065001,0.95
1.4635645200465002,0.9,1.4635645200465004,0.9000000000000001
1.5703455353469997,0.9500000000000001,1.5703455353470004,0.95
1.592293843869,0.9651039166650002,1.5922938438689997,0.9651039166650002
1.5400239746484998,0.95,1.5400239746484998,0.9499999999999998
1.6041305960424999,1.0210589000630002,1.6041305960425,1.0210589000630002
1.5164986312234998,0.95,1.5164986312234998,0.95
1.387524095666,0.9,1.3875240956660002,0.9
1.2619920072975,0.7999999999999999,1.2619920072975002,0.8
1.245315184776,0.7999999999999999,1.245315184776,0.7999999999999998
1.5687309137565002,0.95,1.5687309137565002,0.95
1.7007680332759998,1.235495754221,1.7007680332760002,1.2354957542210003
0.6621344057939998,0.8348380426226665,0.5150907753379999,0.848996140015
0.642518637737,0.806897379549333,1.170629626988,0.8581956541890001
0.6296944815109999,0.8,1.3320258458589989,0.8122506173489998
0.5662919330289999,0.6666666666666667,1.180879624503,0.8
0.508955787859,0.6666666666666665,0.9343130723170001,0.6666666666666667
0.541228035487,0.6666666666666666,0.9992022734810001,0.7347290997536665
0.504083642612,0.6666666666666665,0.926361738687,0.6666666666666665
0.4960355897169999,0.6666666666666666,0.8864252099099996,0.6666666666666666
0.527490078534,0.6680523351313333,0.9416567986004999,0.6666666666666665
0.550322483145,0.6666666666666667,0.985008687069,0.7829875369583335
0.560405617115,0.6685741275558332,0.9966770942245001,0.8
0.57263314327,0.6754260736540001,1.0454614368169999,0.8
0.625719036456,0.8,1.3349379181280001,0.8
0.6278798096079999,0.7999999999999999,1.1627483456800003,0.8094715469666666
0.659318686807,0.8269310214089999,1.1572440703780003,0.8359398390253332
0.6004485087199999,0.6864615024970001,0.327635299935,0.8
0.578256739548,0.6666666666666666,1.0355195235839996,0.8000000000000002
0.6694362643130001,0.8270506021219999,1.1987551162190002,0.8584869178286667
0.6762027824900002,0.8996100108439997,1.1801706343520004,0.8996100108439997
0.6847059389480001,0.9,1.4231720464450002,0.9020510433550002
0.6966007258760001,0.9108714970070002,1.2628531206229996,0.95
0.6549625009279999,0.8325741903389998,1.186978089943,0.8325741903389999
0.700583043581,0.936052911612,0.490602593381,0.936052911612
0.710506792516,0.9500000000000002,1.4760019249260001,0.95
0.6862190606259999,0.9000000000000001,0.48051395473499997,0.918320535085
0.7213993585030001,0.95,1.6107609031965002,0.9499999999999997
0.667467546096,0.9,1.4461827046159996,0.8999999999999999
0.6092236996970001,0.8,1.0751272938370002,0.8007132220076667
0.55534238716,0.6666666666666665,1.1557506028730002,0.8
0.574731831167,0.6666666666666666,1.1552094739839995,0.7732413757323332
0.719158573984,0.9106042205940001,1.2395852061195003,0.95
0.7616239932,0.95,1.597117763604,0.9499999999999998
0.8396040788689999,0.95,1.7713015175039997,0.9632819205353333
1.0033182427939997,1.1649491733129997,2.1207814998730004,1.0695158688083335
0.927933265927,1.1458847594236667,1.9910273579850009,1.0464052078766668
0.9363718425060001,1.1438299923966668,1.6942039811079994,1.0590804989726663
1.028214130776,1.2923792120410003,2.3130387774020007,1.082402502369
0.900652909429,1.1430147072796668,1.9121753015109997,0.9644262893946666
0.955689391048,1.1322787389956668,1.9844339267444997,1.055339818436667
0.9939191227710001,1.1287679056926667,2.090156005295999,1.0349828835513333
0.8030243823210002,0.95,1.6946248823659995,0.95
1.0364384365850001,1.323052553526,2.11717787836,1.077133711368666
0.9045461667150001,0.979852770058667,1.8219887518780005,1.0184222300446666
0.867051485815,0.9500000000000002,1.7445887428330002,1.007524497158
0.88842185691,0.95,1.7500952412255006,1.0351291838170003
0.790947667274,0.95,1.6030586056334997,0.9500000000000001
0.742924193136,0.95,1.326939705222,0.95
0.738086761163,0.9500000000000001,1.298669578859,0.95
0.743829845288,0.95,1.3355824250479997,0.95
0.7640564367470001,0.95,1.3546501350109996,0.95
0.782367707695,0.95,1.6021730071739995,0.95
0.6555412292010001,0.850612971438,1.1468472755590002,0.850612971438
0.597410840452,0.7531433944269998,1.2107432386430004,0.8
0.6667071656059999,0.867341201427,0.5136059072800002,0.8492658787646666
0.7627558192239999,0.9500000000000001,0.5868180231765002,0.95
0.8952913200259999,0.95,0.687153763969,1.0419204045186665
0.9843254992060001,1.1559451791996667,0.7536566832320001,1.0033964636576664
0.9980075203709999,1.167315458347,0.7552756941750001,1.0611393752466665
1.0714756988110004,1.344552332869,0.5898822404259999,1.1575409653739999
1.022805919439,1.344097085787,0.5282082745569999,1.067417433045
1.0306456610360002,1.337301021942,0.5278132070959999,1.0759228828079999
1.0122141334749999,1.2913077108640003,0.5299962966089999,1.0887938263003332
1.0002026142440001,1.2569956776250002,0.5297654229989999,1.0583391476126667
0.860514584841,0.9784625009286668,0.45155520905700003,1.023079081756
0.8123439001460001,0.95,0.4284032612059999,1.0268272045719997
0.8066657231720001,0.95,0.36406700198849995,0.95
0.8232902607059999,0.95,1.4593119516090005,0.95
0.80274806412,0.95,1.6407687853889996,0.95
0.814457759492,0.95,1.431679375032,0.95
0.7610664559260001,0.95,1.3176817532369998,0.95
0.6822302818119999,0.8983707463569999,0.27111680336899996,0.8999999999999999
0.6907867614980001,0.9,0.37512740101200004,0.9
0.709057027352,0.9201257589890002,0.5511183329839999,0.95
0.710217339538,0.9500000000000001,0.5104972996020001,0.9500000000000001
0.6326341366510001,0.8218325289166664,0.45504844345599993,0.825004229678
0.603405542311,0.7999999999999998,1.1041790264890001,0.8
0.5787428630860001,0.6780651018820001,1.04894082527,0.7999999999999998
0.602677624864,0.7999999999999999,1.1302248211950001,0.8037431882386668
0.6901673039869999,0.9299446052870003,0.531250664958,0.9299446052870002
0.86444082644,0.95,0.668507846238,1.0266281717346666
0.983259404828,1.1521546658820003,0.764595760153,1.0685521844046666
0.9835277907750001,1.1263455943708336,1.786064854172999,1.0694161792316668
1.093641623251,1.3676861234220001,1.9696188590144996,1.144415997545
1.0145364189189998,1.2119915902149996,2.2225666904619983,1.0924155198383334
0.98053908341,1.1358945427486664,2.0757624803490007,1.0758345567236667
1.0304488138980001,1.3186701118720001,2.165102827022999,1.1609018009843333
1.0657345829359999,1.3128687655540001,2.200499681173,1.1087123292849999
0.9831781430500001,1.1182241019316668,1.9888210636479995,0.9780437978906664
0.9288415571590001,1.1427369618186667,1.5910389672989993,0.9966626761186667
0.9460161051239998,1.1373748713766665,1.6707462057950004,0.9882397124726667
0.936289715384,1.1452416701756665,1.6362713447299997,1.0018506630556667
0.8871534524379998,0.9499999999999998,1.7744389682249997,1.034564546751
0.8312614761620001,0.9500000000000001,0.481249466028,0.95
0.8175109280180001,0.95,0.4685512530620001,0.9500000000000001
0.7642631444780001,0.9500000000000002,0.40180995330999997,0.95
0.799679702546,0.95,0.5757919723780001,0.95
0.817736411201,0.95,0.592093803859,0.95
0.82788797866,0.95,0.5970896492900001,0.95
0.8312251068270001,0.95,0.5977051333549999,0.9500000000000002
0.743133261311,0.95,0.5321152911329999,0.95
0.7094936328120001,0.9094355270029999,1.4258086736275006,0.9449953281276668
0.730514943265,0.95,1.3705174287129995,0.9500000000000001
0.778883159193,0.95,0.560537604042,0.9500000000000001
0.924653182614,1.1248655688803335,0.707519347858,0.9547342320826667
1.0386482862239999,1.2919284843239995,0.798869706123,1.0525541051576677
1.0535432262969997,1.3296053363209999,0.7847615542370001,1.10863014854
1.066762673614,1.324450540671,0.577974995807,1.127174837064
1.099686470431,1.3770929845289999,0.548528095912,1.149960027159
1.0969715554109998,1.3202957639010002,0.7582314856510001,1.1577424157179999
1.0222223767590002,1.1642873756780001,0.746052258619,1.0714387595533335
1.0440702869510001,1.208011056972,0.784657906396,1.1106670111369998
0.9331661299309998,1.126322352073667,0.6997244540779997,1.015317140430333
0.8164545879910001,0.95,0.6132608579470001,0.95
0.817447162205,0.95,0.421026338236,0.95
0.8203512284229999,0.95,0.46024397710399995,0.95
0.7677034869199999,0.95,1.3219121768654996,0.9500000000000001
0.7905604623489999,0.95,1.3875964189095,0.95
0.7437371589320002,0.95,1.3363260975390001,0.95
0.7287989077249999,0.95,1.3365599630015004,0.95
0.726615944322,0.95,1.3342517884539995,0.95
0.781185447156,0.95,1.4566800130959994,0.95
0.7373794436930001,0.9499999999999998,1.3708589937250002,0.9499999999999997
0.7630213103640001,0.9499999999999998,1.5807963966550003,0.95
0.6703931265420001,0.869533025487333,1.2079008538160005,0.8534927917319999
0.587014540959,0.6915705547353335,1.0246487618089999,0.8
0.660701379501,0.852682463186,1.179119311198,0.8526824631859998
0.7485494396969999,0.95,1.341897044197,0.95
0.837251408698,0.95,1.4994080792380005,0.95
1.027984352926,1.1178108391666666,1.8408794091590004,1.0625546257973335
0.9045299157929999,1.0237961347496667,1.6346927690570003,1.0199620449196665
0.8989319416910001,0.9789002741806667,1.9297342628469998,1.0205350032406666
0.953497431075,1.1385579285526668,2.0344952330965005,0.9815592141266665
0.8417418097380001,0.95,1.7894384248759998,0.95
0.771331782284,0.95,1.5754792817259997,0.95
0.751558969764,0.9500000000000002,1.5543931246770004,0.95
0.6853955832669998,0.8999999999999999,1.1991518959260004,0.8999999999999999
0.6583954649869999,0.8348485488999997,1.3151607084440002,0.8468634258983332
0.682730275535,0.888055303894,1.4013912279589997,0.8999999999999999
0.6324273009020002,0.8,0.47418545283499997,0.822029362333
0.6631937033469999,0.8070705982030002,0.5092600827785005,0.8529698405919999
0.612379596519,0.8,0.4210814647900001,0.8
0.641913842889,0.8,0.4930983830655001,0.8
0.618889781002,0.8,1.1163366278699995,0.7999999999999998
0.6135340557740001,0.8,1.0784544674545005,0.7999999999999999
0.673471666951,0.8999999999999999,1.2145695808889998,0.9
0.605697503165,0.8,1.1275657419610001,0.8
0.5948617949720001,0.8,1.0895844067629996,0.8
0.566189623483,0.6666666666666666,1.0155503723640003,0.8
0.49587828805299994,0.6662408031270002,0.9130572734819999,0.6666666666666666
0.5095447109279999,0.6666666666666665,0.9296441429450003,0.6666666666666667
0.530047166864,0.6666666666666665,0.969652950143,0.7085734990236667
0.468243470173,0.6038583156076667,0.861320237251,0.6396098228803333
0.505661563751,0.6666666666666666,0.9296545032319999,0.6666666666666665
0.518892489181,0.6666666666666666,0.9275290868645001,0.6666666666666665
0.5293643515090001,0.6666666666666666,0.9383124456220003,0.6949018842013333
0.565477549917,0.6666666666666667,1.0366593890320002,0.8
0.5779022556489999,0.702300215701,1.0248169697324998,0.8
0.555360540458,0.6666666666666665,0.9852302956415004,0.7450495166473333
0.545572564092,0.6666666666666666,1.0019479970560001,0.7813547251953336
0.46711995266600004,0.5930133511966668,0.854677245374,0.6666666666666667
0.47881475341,0.6298200355600001,0.902057708768,0.6359318587636669
0.562671768071,0.6666666666666667,1.1272703833575002,0.7660513549433334
0.5602155918570001,0.6666666666666667,1.1253060133384998,0.8
0.557854921088,0.6796874398016666,1.1786902539829998,0.8
0.6305462001850001,0.8,1.3339691851259996,0.857179079824
0.563994456662,0.6666666666666665,1.170583986863,0.7999999999999998
0.5775426494870002,0.6956595239810001,1.2034592570759999,0.8
0.6280232108320001,0.8,1.397518513236,0.8230468443123332
0.656498430825,0.8090570897426665,1.2247066939150002,0.8441908065486666
0.645757987592,0.829062392936,1.206718173474,0.8336964466109998
0.631665491806,0.8,1.2968642745845003,0.820614458029
0.5597793586550001,0.6666666666666666,1.1417868183235,0.7857129240793335
0.501991267034,0.6666666666666667,1.028005693023,0.6666666666666667
0.533148656574,0.6666666666666665,1.1179014034229997,0.6666666666666665
0.4885679619269999,0.6220371103510002,0.9438143908259998,0.6666666666666665
0.495071269736,0.624695500318,1.0132053044105,0.6666666666666666
0.537504157783,0.6666666666666665,1.086685872116,0.7120306559286665
0.5557115093620001,0.6666666666666666,1.1027192918310003,0.7928412673383335
0.5642146288130001,0.6666666666666667,1.1628279848020002,0.7025254072076665
0.578099864359,0.6666666666666665,1.2288340845350003,0.8000000000000003
0.608434129689,0.7999999999999998,1.2144233136540001,0.7999999999999998
0.6223641818860001,0.7999999999999999,0.44888666405000005,0.8159573840026666
0.6345180153459999,0.8142022834489999,0.457419485121,0.8236661914299999
0.569748180748,0.6714610716060003,0.43036458456599985,0.7999999999999999
0.5672665124170001,0.6666666666666667,0.43455388307,0.7505912284623333
0.6244406038810001,0.88022637592,1.1364861087189995,0.8540098418816666
0.639557737833,0.8599029316319998,1.1729266222640002,0.8599029316319998
0.6807056272580001,0.9,1.2462241512539998,0.9
0.7076217259930001,0.9098715463260001,1.356257874112,0.9098715463260001
0.667440246926,0.8956717793176665,1.4282541175099992,0.8671370469966667
0.712559537066,0.913368583854,1.285962181377,0.9500000000000001
0.72530604702,0.95,1.3045834569509995,0.95
0.704340715293,0.9000000000000001,1.4761434539029994,0.8999999999999999
0.7370892037110001,0.95,0.5663678528874999,0.95
0.7016038472789999,0.9000000000000001,0.537355211855,0.9000000000000001
0.644975420646,0.7999999999999998,0.4926496333790002,0.7999999999999998
0.5788240829899999,0.6734759001281669,0.301553329698,0.8
0.555139944108,0.6666666666666666,0.396918836256,0.7979188110403336
0.711332784707,0.9173372730400003,0.5487827539594996,0.9173372730400001
0.769660568527,0.9500000000000002,0.5531187219679999,0.95
0.859079880454,0.9,1.077900440466,0.8999999999999999
0.838211232412,0.9,1.015422650362,0.9
0.8073566630490001,0.9000000000000001,0.7899099732919997,0.8999999999999999
0.7041589751179999,0.8,0.7348788067320002,0.734213153542
0.6189662020944999,0.6666666666666667,0.6892084181899994,0.6666666666666667
0.6686767847555,0.7452316634846669,0.7321853343289996,0.6850584489516668
0.6624798290890004,0.6666666666666665,0.6101237259710001,0.6666666666666666
0.6622553793079999,0.6666666666666666,0.6200583679379997,0.6666666666666666
0.6976427520705002,0.7307257407709999,0.7106352022335004,0.7321114092356668
0.7333308090145001,0.8,0.6740499744585001,0.723261007892
0.7404235776144998,0.7999999999999999,0.7342572405195001,0.7405276870483334
0.7484217549930001,0.8,0.7629391994010002,0.7665341126756666
0.8127047100429998,0.8,0.7564094703800003,0.8
0.8182750247594998,0.8575055600090004,0.9665972687399998,0.8480340130423334
0.81878112506,0.9,0.6991877320789999,0.8909911823836671
0.733338764527,0.8,1.050400924875,0.7573850095273333
0.730108541675,0.7999999999999999,0.7670204223620001,0.7799874961293333
0.8452320591505,0.9000000000000001,0.8874891154375004,0.8999999999999999
0.8710013789609999,0.9000000000000001,0.8077837359839998,0.9
0.9065578109650001,0.9020510433550002,0.873927309993,0.95
0.9155156489449998,0.95,0.9611033349099997,0.9499999999999998
0.8589413798715,0.8999999999999999,0.8883977576790001,0.9
0.9260161650555,0.9500000000000001,1.1861322722524996,0.95
0.9396027470399999,0.9499999999999998,0.9232044309060001,0.95
0.9048554182700002,0.95,1.1593755332639997,0.95
0.9515495839344998,0.95,0.7913194395505001,0.95
0.8968389659689999,0.9152827580689998,0.8101685004449999,0.915282758069
0.7836363387494998,0.8276791521160001,0.7945079484775003,0.8269659301083332
0.7146744319919999,0.7999999999999999,0.6966234489300004,0.7534684678743334
0.680554331984,0.8,0.7197492877250005,0.724277001095
0.8652980391484999,0.95,0.9592159010914993,0.9499999999999998
0.9482668616379997,0.9500000000000001,0.9471104155509998,0.9500000000000001
1.050014112104,0.9500000000000002,1.022943036741,0.9500000000000001
1.2690930466050003,0.95,1.2324058640669997,0.95
1.2226199233075006,0.9790046172953327,1.167001051091,0.95
1.2228814597055004,0.95,1.3130009427255003,0.95
1.3132515821034998,0.95,1.145941868265,0.9500000000000001
1.1702568987565,0.9500000000000001,1.1297670733140002,0.95
1.1853700400024998,0.95,1.1671647157214997,0.9499999999999998
1.2518105801675,0.95,1.2359871072729998,0.95
1.0142292782275002,0.9500000000000001,1.010519914003,0.95
