RAEKE+AD,KSP+AD
96.69416447811797,96.39506855720725
96.46271514395987,94.23041498378846
97.8938782791647,95.82620428176433
97.98045919615286,95.78721078717663
96.41575499139945,95.52106103421757
96.4962886222394,94.55323522867639
95.55665567060447,93.02918465888855
92.3811503315195,89.80225230926506
95.38248967429391,93.33692210520806
97.92203015392347,97.11147568904505
94.23980510316011,92.26336510479277
95.49016437968622,93.05851172929856
93.9383165328802,92.39887908964967
95.71302492493203,93.50814385970882
95.27492755817018,93.05831367482465
94.73681944572846,92.15051389953176
97.56407191040756,96.32541710238225
98.08386304556547,95.6504617791524
96.5431617098507,94.267332892854
97.08114167621375,94.84413908861899
96.27454894379443,93.4591383061891
97.2568899870233,95.23186299642538
97.70791505703738,94.53301639901316
93.44701175831105,90.9784633560878
96.93390064509285,93.56317575805365
96.84776257272856,95.38994986927261
97.64997227089619,94.49459901423441
93.75596087615033,90.96100971765306
93.98831600362759,92.10887133357994
96.01275543485421,93.4457446091477
95.27265629474286,92.8602981635736
96.49487461006534,93.86006517139249
92.7427260096105,90.29991895450723
96.49058585783722,93.09110591755322
96.79871168488654,94.31182517352575
97.47465938001464,95.24940691455986
92.10024096147909,89.28513472697631
96.88842767335618,94.50685226260755
93.47413367835577,91.0917998678298
95.53559601707924,93.31000172948592
93.47603932493155,90.59327740528714
95.89320787988814,93.97258884986465
96.80819181669456,94.46306615898405
97.45593450724819,94.83622453587576
97.45266950991831,94.93786406371572
95.50872671276707,92.74281847476632
97.45898269949733,94.79222843183035
92.87527823609364,90.21280002386642
94.59045299928748,93.01532552839788
94.7743239705551,92.77332774482905
96.46306558416913,93.61425974469786
95.80257346432813,93.87388205474952
95.61612643205808,93.89653394739358
97.03891622817828,94.10526132788522
95.6205184992691,92.93875219896582
96.86025712148616,94.9139930897743
92.32629931919209,89.14007862139202
94.80232583612388,92.89756105270929
96.31436720603617,94.6341332495619
96.06467243591639,94.76499344473471
94.67547706074484,92.56600865559923
93.22139830304474,90.74380078292327
94.0476869513347,92.1058372878141
95.10368881530795,93.66126528358767
96.37907427110991,94.53659066001873
96.17945861312191,93.47118496279306
93.15248916356661,90.0354150902064
96.18662768624992,94.18447045433446
96.4380028002949,93.78312210386323
98.25016186055406,96.56083938643361
96.34606266800756,93.92148520171129
96.19519982547526,93.70320069185479
96.26349376194123,94.45545788743358
95.5029096203801,92.98867182947181
98.2567381736622,95.14728282711185
